,pvalue,ttest
COMEDI_MITE,2.8607170451770607e-127,24.036304075594217
SENSORS_F71882FG,2.664020062992359e-127,24.039280960696345
RPR0521,2.1687209125234557e-127,24.047874877670953
IIO_SW_TRIGGER,1.7890429508202605e-127,24.05591281960285
CLK_TWL6040,1.7840046160443377e-127,24.05603058502365
MFD_MENF21BMC,1.661705696719569e-127,24.058995882137094
EEPROM_IDT_89HPESX,1.3983919642385697e-127,24.066198081228116
AF_RXRPC,1.2327915567372288e-127,24.071458563922217
BH1750,1.004998552437106e-127,24.079982622049336
QSEMI_PHY,9.47164709495306e-128,24.082454994919594
DEV_APPLETALK,8.109236339156469e-128,24.08893209391516
SENSORS_HMC5843_I2C,5.649589284423505e-128,24.10399933168869
CB710_DEBUG_ASSUMPTIONS,5.254165004446337e-128,24.107023234278472
SENSORS_W83627HF,4.631683327631236e-128,24.112277405641677
SND_SOC_INTEL_BYTCR_RT5651_MACH,4.552795149609797e-128,24.112993107001326
HSR,4.4128737635512646e-128,24.11429352368786
HTS221_I2C,4.220774165671013e-128,24.11614757487826
MQ_IOSCHED_KYBER,4.143825751748746e-128,24.116913985379185
HP206C,3.362993917787171e-128,24.125609315077565
LTC2485,3.232753927532398e-128,24.1272538989941
MPU3050_I2C,2.8005034159358277e-128,24.1332294805934
MPU3050,2.8005034159358277e-128,24.1332294805934
AD7291,2.249679527507259e-128,24.14234444407196
NILFS2_FS,2.0374527503384325e-128,24.14646721707094
MPL115_I2C,1.9505994078124951e-128,24.148279570327592
LSI_ET1011C_PHY,1.703346361329367e-128,24.153917585986175
CRC_CCITT,1.6600486208257846e-128,24.15498845053724
MAG3110,1.4960446181657038e-128,24.159314300331776
MCP4725,1.3531402287979343e-128,24.16348865920611
PWM_LPSS_PLATFORM,1.292972759559511e-128,24.165379586585736
COMMON_CLK_WM831X,1.2610951550861847e-128,24.1664173456107
SCSI_IPS,1.211733414216185e-128,24.168077127532616
CEPH_LIB,1.1468278561764528e-128,24.170365392771416
IDE_GENERIC,9.983655776152852e-129,24.176126888970863
SENSORS_IBMPEX,9.605586033256122e-129,24.177730998171263
TCM_FILEIO,8.164948914490459e-129,24.184481873744858
SCSI_LPFC,7.606879292868335e-129,24.187422595436875
PINCTRL_GEMINILAKE,6.815774282173097e-129,24.191983227639945
TCG_INFINEON,6.644269746015268e-129,24.193041513437617
CROS_EC_LPC,6.011142034118483e-129,24.19719948982783
ISL29020,5.81627815453458e-129,24.198567647279816
AMD_PHY,4.2008683859820184e-129,24.21207190544129
BNX2X,4.197068609851403e-129,24.21210945372172
LLC2,3.2571216662394115e-129,24.222627429558592
SERIAL_RP2,3.132890394816833e-129,24.224240258986487
INTEL_XWAY_PHY,2.815213015545652e-129,24.228674020731063
TSYS02D,2.6363454018621177e-129,24.23139581301723
MAX30102,2.342703003362028e-129,24.236291318458992
LXT_PHY,1.674417614119698e-129,24.250208696066775
VSOCKETS,1.423982483318961e-129,24.256919575490063
VMWARE_VMCI_VSOCKETS,1.17181928182998e-129,24.264990530788683
INTEL_SMARTCONNECT,1.1195775297377695e-129,24.266878730933804
DA280,1.042466295778091e-129,24.269833000395174
VEML6070,9.919253406194587e-130,24.271890154512167
MFD_WL1273_CORE,9.691384914546246e-130,24.272852108038748
DP83867_PHY,8.720583301700335e-130,24.27722056735764
MMC_REALTEK_PCI,7.591698625284425e-130,24.28295691898966
NET_FOU,7.52330920977038e-130,24.28333131900015
MDIO_BUS,6.585412059408616e-130,24.288839511876457
BACKLIGHT_PM8941_WLED,5.454498196232281e-130,24.29663192650794
ADJD_S311,3.085417107764995e-130,24.320180535842024
MFD_TPS65217,2.9949288745615076e-130,24.321410199104804
MLX90614,2.7290922820211078e-130,24.325249674167672
DW_DMAC_PCI,2.1206667570130643e-130,24.33566569833997
SENSORS_SMSC47M1,1.7436491903444339e-130,24.343746060751066
DELL_SMBIOS,1.7415760034615664e-130,24.343795162220992
INFINIBAND_ISER,1.463178663026869e-130,24.35098285760124
DRM_TDFX,1.3201021305114694e-130,24.35522824551874
TPL0102,1.1064042692944297e-130,24.36251219951306
SENSORS_LTC3815,1.085923660513159e-130,24.363282750199836
AD5446,1.042330814824147e-130,24.36497234307904
SENSORS_NCT6775,1.0320982795097658e-130,24.36537916041828
MFD_MC13XXX_I2C,9.663397342834632e-131,24.368093737861944
PWM_LPSS_PCI,9.430930419075417e-131,24.36909772825272
ISO9660_FS,8.334025636211695e-131,24.374195207109608
BLK_DEV_3W_XXXX_RAID,5.689203640376113e-131,24.389927580693
BLK_DEV_IDEDMA_SFF,5.620167704028913e-131,24.39043051951515
BLK_DEV_IDEDMA_PCI,5.620167704028913e-131,24.39043051951515
BLK_DEV_IDEPCI,5.620167704028913e-131,24.39043051951515
BLK_DEV_IDEDMA,5.620167704028913e-131,24.39043051951515
SRF08,5.009165939228244e-131,24.39517122015723
SENSORS_VIA_CPUTEMP,4.866744006609483e-131,24.39635918891846
KXCJK1013,3.667391257059319e-131,24.40800940772428
SENSORS_MAX20751,3.6118665324206486e-131,24.408637412569902
KMX61,3.145971867490082e-131,24.41432161351298
TCM_USER2,2.6512305690957173e-131,24.421362154765202
PHONET,1.7971084328953757e-131,24.437355291393313
NVME_FC,1.707886342726318e-131,24.43944895973498
LEDS_CLASS,1.4432191373138279e-131,24.446370644557014
CAIF_NETDEV,1.3525382136000456e-131,24.44903771974191
ASYNC_CORE,1.1153952192117703e-131,24.45695895292345
ASYNC_XOR,1.1153952192117703e-131,24.45695895292345
SENSORS_UCD9000,1.0946982790328634e-131,24.457728448605486
FB_AUO_K1901,7.979746942058072e-132,24.470713716345134
SCSI_OSD_ULD,6.436601016007021e-132,24.479536511487684
NETDEV_NOTIFIER_ERROR_INJECT,5.525024216579155e-132,24.485804117938056
IIO_ST_PRESS,5.0235150933925656e-132,24.489708758552965
AQUANTIA_PHY,4.720536543592638e-132,24.49226100740195
LEDS_LM3533,4.541463989611216e-132,24.493847554392595
EXT2_FS,4.455158751585156e-132,24.494634645228896
VCNL4000,4.332806531981283e-132,24.49577696750093
IIO_ST_GYRO_I2C_3AXIS,4.088558552923797e-132,24.498156965798277
NET_IFE,3.850967784768578e-132,24.500612403010585
I2C_MUX_PINCTRL,3.5328810748991014e-132,24.50414784352089
PHYLIB,2.937663420651669e-132,24.511712333608877
NET_KEY,2.8864021878817946e-132,24.512433967559243
VIRTIO_BALLOON,2.4362012748511178e-132,24.519384167005732
LZO_COMPRESS,2.1965216837271854e-132,24.52362802873758
HP03,1.6654032596951168e-132,24.534967455587065
TSYS01,1.5720305372420277e-132,24.537330452232055
AMD_NB,1.3180263022736812e-132,24.544546455009286
DS1803,1.277289835187095e-132,24.54583172655803
LTR501,1.2658591029736349e-132,24.546199734271596
MC3230,1.2362039531326044e-132,24.54717016000195
CAN_VXCAN,1.2293252027045233e-132,24.547398577935166
SENSORS_PC87360,1.1168891970549675e-132,24.551324701925687
BNXT,1.1123054080701437e-132,24.551493021694476
AK09911,8.253295955056448e-133,24.563703413219947
MAC80211,8.099840701711176e-133,24.564471182538362
IIO_ST_MAGN_I2C_3AXIS,7.306120764745445e-133,24.568689673572806
MFD_LM3533,7.277858065234082e-133,24.568848197218475
VIDEOBUF_DMA_SG,6.535114294205851e-133,24.573250573987306
TOSHIBA_HAPS,5.994051641409809e-133,24.57678438103077
F2FS_FS,5.711182716042997e-133,24.578760845648645
MTD_NAND_ECC,5.537597339156588e-133,24.580022712107493
BMP280_I2C,4.850599050772506e-133,24.585437270324054
ASYNC_PQ,2.9241894306727427e-133,24.60611390726279
AL3320A,2.3145663989475413e-133,24.615660079532844
INV_MPU6050_I2C,2.1508061885951396e-133,24.618655520636526
MFD_88PM805,2.1200632767298757e-133,24.619243172881554
REALTEK_PHY,1.7662481493023464e-133,24.62669490896285
DMARD09,1.4768650580780201e-133,24.633995434853826
MICREL_PHY,1.285202336789787e-133,24.639665341591684
ITG3200,1.0899429638448884e-133,24.646385346211645
REISERFS_FS,1.0793891732349477e-133,24.646782072314664
PINCTRL_INTEL,7.260199335022556e-134,24.662946289955826
SERIAL_8250_MID,6.957952060543658e-134,24.664678861150794
SENSORS_CORETEMP,3.3117965963848397e-134,24.69490859713537
CRYPTO_GCM,3.003010769230475e-134,24.69889129572769
UDF_FS,2.3742660870052894e-134,24.708448250734527
IPV6,2.0388654121597895e-134,24.714641745580646
SCSI_DC395x,1.844912163360887e-134,24.71870614070123
HID_LENOVO,1.5163696516542918e-134,24.72667806634057
IDE,1.4737985774201533e-134,24.727835396457237
MFD_MC13XXX,1.3445285518305815e-134,24.731565990373735
NFC_SIM,1.2627406019953176e-134,24.734116097529117
COMPAL_LAPTOP,1.200678772837903e-134,24.736163724704983
MAX1363,1.0680100871064875e-134,24.74092039753689
VIDEOBUF2_MEMOPS,9.89692719679885e-135,24.744013764950576
BLK_DEV_IDECD,9.524970897336831e-135,24.74556958533205
SSB_PCIHOST_POSSIBLE,9.325817329061084e-135,24.74642772900527
US5182D,8.522990300805822e-135,24.750083274766357
NETLINK_DIAG,7.83543753182124e-135,24.753498392650926
TSL4531,7.118305798827724e-135,24.757395160119916
IPV6_FOU,6.892969611209254e-135,24.758700934188617
PPP,6.200825301631363e-135,24.762995953499782
RFKILL,5.094430439904021e-135,24.77097097815791
CAN_PEAK_PCIEFD,4.7976151597713374e-135,24.773406342507084
INFTL,4.6900149636093995e-135,24.774326534438636
SND_MPU401_UART,4.1949823125518105e-135,24.778851174929983
NFC_MEI_PHY,3.7726558227595223e-135,24.783154532095033
SX9500,3.468479260943237e-135,24.786563239531297
DS1682,3.238781201679798e-135,24.789341312818863
SND_OPL3_LIB,3.163661688062927e-135,24.79029269832042
MMA7455_I2C,2.8923003529766646e-135,24.793928044476605
MEDIA_TUNER_TDA9887,2.7113770142921408e-135,24.796546279357127
CRC8,2.6541646119939175e-135,24.797410648467377
HID_SENSOR_GYRO_3D,2.3381448832445496e-135,24.80254810614141
SENSORS_LM25066,2.3041910010231834e-135,24.803140848206365
FUJITSU_ES,2.2759452224229316e-135,24.803640625337827
SENSORS_IT87,2.1135580191373853e-135,24.806639789654636
MEDIA_TUNER,2.0080109049064264e-135,24.80871518414957
MAX30100,1.960060193000764e-135,24.809694296118444
DRM_R128,1.7264531704523236e-135,24.814834677313062
CRYPTO_USER_API_SKCIPHER,1.583020671101482e-135,24.818347281429517
FB_ASILIANT,1.4818269654829097e-135,24.821022243974816
IOSCHED_BFQ,1.1101428998834112e-135,24.832712910563124
AD799X,8.113351074292959e-136,24.84540042523244
MSDOS_FS,7.751367819453e-136,24.8472466666217
REGMAP_I2C,7.665906902960445e-136,24.847695103849976
I2C,7.665906902960445e-136,24.847695103849976
INTEL_INT0002_VGPIO,6.524196198405348e-136,24.854217207079046
INFINIBAND_NES,4.861006618700877e-136,24.866114232000267
MPL3115,4.840992690024555e-136,24.86628099020265
ATM_LANE,3.1518661039530073e-136,24.883619792362342
FIXED_PHY,3.108074729750285e-136,24.88418490745084
LTC2497,3.0144654266326197e-136,24.885420050437887
CAN,1.912175883471381e-136,24.90379734581621
INTEL_IPS,1.731159605336785e-136,24.907810740863198
MAX44000,1.6053550958156102e-136,24.910855018778317
PERF_EVENTS_INTEL_RAPL,1.507373730042909e-136,24.913395833599232
ABP060MG,8.460096987336455e-137,24.93668736834213
MLX4_CORE,6.056492545612733e-137,24.950155465925647
TCG_CRB,5.801151636562356e-137,24.951890668069623
SENSORS_VT1211,5.545164393008016e-137,24.953708558442134
BACKLIGHT_ARCXCNN,5.447896043968475e-137,24.95442136739166
DELL_WMI,4.86420990856727e-137,24.95898552020316
ALTERA_STAPL,3.5275214099636083e-137,24.97192171845243
VIDEOBUF2_CORE,2.8414169953952924e-137,24.980626153937013
SENSORS_SMSC47B397,2.784909287935072e-137,24.98143440258742
XILINX_GMII2RGMII,2.604215003362363e-137,24.98413342613794
MCP4531,2.510897092966674e-137,24.985601473449425
ICPLUS_PHY,2.439766846264665e-137,24.986757533360876
BH1780,1.7018732491661292e-137,25.001242149843115
AD5593R,1.657557485762631e-137,25.00230289455653
IEEE802154_SOCKET,1.452893910134089e-137,25.007600552410864
TCM_IBLOCK,1.1032544398592513e-137,25.018663332335663
BT_MRVL,9.447297518123751e-138,25.024894815987285
PINCTRL_MCP23S08,8.374229239748157e-138,25.029737265993965
INFINIBAND_OPA_VNIC,7.961625918043014e-138,25.031766264033294
REGULATOR_MC13XXX_CORE,7.82798638405538e-138,25.032446013934727
ARCNET_COM20020,7.149815377721942e-138,25.03608454973826
SLHC,4.8630152906603094e-138,25.051554489044847
UNIX,4.456966669301612e-138,25.055052746592217
SENSORS_NCT6683,4.2732053423448495e-138,25.056741884316406
INPUT_POLLDEV,4.006666613856383e-138,25.059325452719097
SERIAL_8250_PCI,3.3494440136136046e-138,25.066511229977493
CRYPTO_USER_API_RNG,2.990697297646708e-138,25.071053815992407
LEDS_CLASS_FLASH,2.868527672632425e-138,25.0727259963289
AFE4404,2.806957952698238e-138,25.073595870897204
STK8BA50,2.780145517220727e-138,25.073980655464588
SENSORS_DELL_SMM,2.176227433383201e-138,25.083797121721
INTEL_OAKTRAIL,1.6561429564747946e-138,25.094739084256453
MTD_NAND_RICOH,1.4275188308076307e-138,25.100688994571552
MTD_SM_COMMON,1.4275188308076307e-138,25.100688994571552
MTD_BLKDEVS,1.3502719564399772e-138,25.102916820512753
INET_SCTP_DIAG,1.2680633992499624e-138,25.10543207577605
HID_LOGITECH_HIDPP,1.224676609264698e-138,25.106825998475568
MMC35240,1.180745095077466e-138,25.108288590637223
MMA8452,1.1800343953201074e-138,25.108312695691513
VITESSE_PHY,1.0149557596088268e-138,25.114345301740094
NTFS_FS,9.541620547860402e-139,25.116817472676043
I2C_MUX_PCA9541,8.393495582125005e-139,25.121948072953412
BATTERY_MAX17042,7.920449194055555e-139,25.12426916349206
MFD_SKY81452,7.771274368021189e-139,25.125029905432765
AM2315,6.486530465564272e-139,25.132258851101525
NET_UDP_TUNNEL,6.3622924804762544e-139,25.133032364941826
CRYPTO_USER_API_HASH,4.949899183937057e-139,25.143070491768366
APDS9960,3.822532546549477e-139,25.15340172111924
MEDIA_TUNER_TDA18271,3.0745272771237507e-139,25.162103123430484
BACKLIGHT_BD6107,2.5701204494341125e-139,25.169261370008822
INTEL_RST,2.0371556067790455e-139,25.178541753715077
CHARGER_SBS,1.6124539153633317e-139,25.187874615094657
LIDAR_LITE_V2,1.4994040166810944e-139,25.190775584367717
LAPB,1.4417455072537387e-139,25.192340408904542
VLAN_8021Q,1.2290512006057946e-139,25.19870883532875
DRM_MGA,1.1909078629635823e-139,25.199966539456813
BMC150_MAGN_I2C,8.817459952409666e-140,25.21195411050933
NAU7802,8.506964546567037e-140,25.21338349436564
CROS_KBD_LED_BACKLIGHT,8.419857545858975e-140,25.21379386085549
INFINIBAND_USER_MAD,4.967994779507861e-140,25.234820239674878
HID_PRODIKEYS,4.821914029435771e-140,25.236009200457154
COMMON_CLK_PWM,3.7677831828930346e-140,25.24583434631173
MS5637,3.4237589655603394e-140,25.24964685670351
SND_SOC_RL6231,3.0400437377896666e-140,25.254379154566852
ATLAS_PH_SENSOR,2.7411072310850866e-140,25.258499347177505
STE10XP,2.411331416440532e-140,25.263600724702865
STK8312,2.0291638304621837e-140,25.27046641891563
VIDEOBUF2_VMALLOC,1.9956541906524935e-140,25.271128873670907
HID_GENERIC,1.549237494859753e-140,25.281200073601166
CHARGER_LP8727,1.4431570010616452e-140,25.284020545924996
AGP_AMD64,1.1352521710789895e-140,25.293560816551505
MQ_IOSCHED_DEADLINE,1.1280988061817133e-140,25.29381206074585
DMARD10,1.0001956980738999e-140,25.298594689330947
I2C_ALGOPCA,6.9183314468238e-141,25.313238776035394
ARCNET_1201,6.779186418137758e-141,25.31404571398049
BATTERY_SBS,6.707409548002001e-141,25.314468455865065
CAN_RAW,5.694908480934691e-141,25.32096662325559
MII,4.8809834332422133e-141,25.32708944031429
TOPSTAR_LAPTOP,3.291175440857033e-141,25.342728815628693
MEDIA_TUNER_TDA827X,2.2606346976772392e-141,25.357625108921656
BLK_DEV_IDETAPE,1.9426787584452954e-141,25.36363426043637
CORTINA_PHY,1.594350715843075e-141,25.371465865374038
MARVELL_10G_PHY,1.4455405629956977e-141,25.375348390738633
ATALK,1.3917289687401896e-141,25.376851444659618
SND_DESIGNWARE_I2S,1.155635413624784e-141,25.3842154458662
M62332,8.891245851481392e-142,25.39459726576616
HTU21,7.540501004286092e-142,25.401120334857126
NTB_TOOL,7.493685325435914e-142,25.401366846360958
MAX517,6.982588901231056e-142,25.404162770675256
SMSC_PHY,6.41689286164579e-142,25.407506264996915
BATTERY_MAX17040,5.468694593021936e-142,25.413832836021186
IBM_RTL,5.3375347601242476e-142,25.41479323741305
ATA,5.0764738487256e-142,25.416777024071624
ZX_TDM,4.812239656459562e-142,25.4188914780894
PERF_EVENTS_INTEL_UNCORE,4.8032199323243495e-142,25.4189656860652
BACKLIGHT_TPS65217,4.506634106449906e-142,25.42148661126786
BACKLIGHT_LM3533,3.338193825481225e-142,25.43335387398545
ATM,2.961147301802408e-142,25.438091540960457
VIDEO_TUNER,2.8169980977190153e-142,25.44006397672065
SERIAL_8250_LPSS,2.497181177098459e-142,25.44482634341154
TCS3414,2.2995326611729524e-142,25.4480844169773
ACERHDF,2.2936739139090028e-142,25.44818520896607
BOARD_TPCI200,2.2624030875971475e-142,25.44872756780218
SND_HDA_CORE,1.9481889977559077e-142,25.454634583365934
I2C_MUX_GPIO,1.9338998744609446e-142,25.454925365419324
LEDS_PCA955X,1.929411658675196e-142,25.45501714298055
BATTERY_DS2782,1.1997233690948994e-142,25.473777510186764
INTEL_SOC_DTS_THERMAL,1.0830357600099992e-142,25.477815977133687
ACPI_CMPC,9.894318908697983e-143,25.48138304258737
T5403,8.648924571855353e-143,25.486690794072157
CRYPTO_USER,8.13370642085548e-143,25.489113707958488
VIDEO_TVEEPROM,7.9557378590103335e-143,25.489986403465917
LEDS_LM3642,7.607127789556608e-143,25.491753839418486
SCSI_MPT3SAS,7.014842741464081e-143,25.494950832264056
BLK_DEV_IDEPNP,6.428696224312467e-143,25.498391886619366
BMA180,4.8216574511820955e-143,25.50973259650131
TI_ADC081C,4.019855864382844e-143,25.516900300003794
NET_9P_VIRTIO,3.8853797789978435e-143,25.518241044059003
DA311,3.497695521883375e-143,25.52238264635679
DECNET,1.8708769875285482e-143,25.5470215479026
PERF_EVENTS_INTEL_CSTATE,1.5097869699892731e-143,25.55546041371223
INTEL_PMC_IPC,1.0372369376806742e-143,25.57022736224316
MTD_NAND_CAFE,8.060172765387182e-144,25.58014353617296
ACPI_THERMAL,6.491233010420473e-144,25.58865197805675
BACKLIGHT_SAHARA,6.321317103981573e-144,25.589694299099897
INET_TUNNEL,4.7511351943349585e-144,25.600912375542784
VZ89X,3.43950327705157e-144,25.613598371145123
L2TP,3.19010295276787e-144,25.616553388143036
AC97_BUS,2.5684219710732256e-144,25.625060895985712
HID_GEMBIRD,2.4121387234838838e-144,25.627524299843852
MAC802154,2.3804203501029972e-144,25.628043678095203
MTD_NAND_DENALI_PCI,1.7330198949206496e-144,25.64049509507107
IPMI_SI,1.39065982471078e-144,25.64912518279459
SAMSUNG_LAPTOP,6.0989873245095426e-145,25.681420093718568
CAIF,4.3587623946069226e-145,25.69457104061806
MMC_SDHCI_PCI,2.989649662553222e-145,25.70932296619514
XFRM_IPCOMP,2.9190623106502974e-145,25.710257564633128
ACPI_PROCESSOR_AGGREGATOR,2.8467710688632106e-145,25.71123841052173
HP_WIRELESS,2.13918004128587e-145,25.72241293956549
THERMAL,2.0581716265102543e-145,25.72392217503007
SENSORS_W83627EHF,1.8849673400096826e-145,25.727358572319577
IIO_ST_PRESS_I2C,1.7416864771867043e-145,25.730448592564592
VIRTIO_VSOCKETS,1.5428852677981412e-145,25.735185115618776
FB_HECUBA,1.1285301432695603e-145,25.747403071402815
FB_N411,1.1285301432695603e-145,25.747403071402815
BMI160,7.92219958202378e-146,25.76121960960409
CRYPTO_CMAC,5.276269338603257e-146,25.777081783778815
SENSORS_F71805F,4.9987722767993365e-146,25.779189526668002
ACPI_IPMI,4.634596572818015e-146,25.782140295113948
DELL_SMO8800,3.1335036907908603e-146,25.79740303596535
SENSORS_MC13783_ADC,2.9895186642639706e-146,25.799236763128366
BT_HCIVHCI,2.6961304403291444e-146,25.803263036245895
CRYPTO_ECDH,2.589542062634205e-146,25.80483512431959
BT_INTEL,2.2865199032083558e-146,25.809684886905327
SND_OXYGEN_LIB,2.2270345822142043e-146,25.810712011109892
DEFXX,2.169044035237698e-146,25.811740043157165
CM32181,1.9005938287345877e-146,25.816887322445062
I2C_MUX_PCA954x,1.8505778410316e-146,25.817926178005067
SCSI_OSD_INITIATOR,1.2171624042527488e-146,25.834241773419656
BACKLIGHT_SKY81452,7.168911224081844e-147,25.854841195533908
SENSORS_HMC5843,6.350689485203945e-147,25.859554966641394
NTB_INTEL,5.83945636261006e-147,25.86281881004435
MEMSTICK_REALTEK_PCI,5.838151528268019e-147,25.862827500427276
EXTCON_INTEL_INT3496,5.250750867233817e-147,25.866950904629476
BTRFS_FS,3.225124952678016e-147,25.885894746525494
LLC,2.8244348559708554e-147,25.891048641152416
LEDS_LP3944,2.776134049600415e-147,25.89171867911396
IPV6_TUNNEL,1.1325596962638303e-147,25.926522966093188
LEDS_LM3530,8.884590295722738e-148,25.93593826421682
PSAMPLE,4.7972378756425094e-148,25.95982643501097
CRYPTO_USER_API_AEAD,2.8501288110874398e-148,25.979992063823353
FB_IMSTT,2.1687889936446085e-148,25.99056668376164
IEEE802154,1.4395018056269706e-148,26.00642374714895
SENSORS_PCF8591,1.3438326374906977e-148,26.009083433644918
HID_PICOLCD,1.0711070839667107e-148,26.017854150412894
HID_GFRM,1.0209242892892265e-148,26.01970914136392
NFC_HCI,9.063684729295114e-149,26.02430959419385
